221209 160904.035|CONFIG|qtp1881561036-25|setFileHandlers|Now logging to C:\Users\18328\Desktop\pc2\WebTeamInterface-1.1\logs directory.
221209 160904.036|INFO|qtp1881561036-25|info|
221209 160904.037|INFO|qtp1881561036-25|info|Version 9 () Java ver 18.0.2.1 build  Windows 11 10.0 (amd64) 
221209 160904.037|INFO|qtp1881561036-25|startLog|Working directory is C:\Users\18328\Desktop\pc2\WebTeamInterface-1.1
221209 160904.037|INFO|qtp1881561036-25|startLog|Process id is 14484@DESKTOP-D75BQTV
221209 160904.037|INFO|qtp1881561036-25|start|Starting ConnectionManager...
221209 160904.045|INFO|qtp1881561036-25|start|Started ConnectionManager
221209 160904.052|INFO|qtp1881561036-25|setClientServerAndPort|INIFile File location: file:/C:/Users/18328/Desktop/pc2/WebTeamInterface-1.1/pc2v9.ini
221209 160904.052|INFO|qtp1881561036-25|setClientServerAndPort|setClientServerAndPort 212.212.212.212 parsed as 212.212.212.212 port 50002
221209 160904.052|INFO|qtp1881561036-25|info|Contacting server at 212.212.212.212:50002
221209 160904.052|INFO|qtp1881561036-25|connectToMyServer|Connecting to 212.212.212.212:50002
221209 160904.057|INFO|Thread-74|receiveUnencrypted|receiveUnencrypted(TransportWrapper, ConnectionHandlerID=Socket[addr=/212.212.212.212,port=50002,localport=54152]--3291969485287007252)
