230919 083838.464|CONFIG|main|setFileHandlers|Now logging to C:\Users\18328\Desktop\pc2\WebTeamInterface-1.1\logs directory.
230919 083838.464|INFO|main|info|
230919 083838.464|INFO|main|info|Version 9 () Java ver 18.0.2.1 build  Windows 11 10.0 (amd64) 
230919 083838.464|INFO|main|startLog|Working directory is C:\Users\18328\Desktop\pc2\WebTeamInterface-1.1
230919 083838.484|INFO|main|startLog|Process id is 13984@DESKTOP-D75BQTV
230919 083838.484|INFO|main|start|Starting ConnectionManager...
230919 083838.574|INFO|main|start|Started ConnectionManager
230919 083838.574|INFO|main|setClientServerAndPort|INIFile File location: file:/C:/Users/18328/Desktop/pc2/WebTeamInterface-1.1/pc2v9.ini
230919 083838.574|INFO|main|setClientServerAndPort|setClientServerAndPort localhost parsed as localhost port 50002
230919 083838.574|INFO|main|info|Contacting server at localhost:50002
230919 083838.574|INFO|main|connectToMyServer|Connecting to localhost:50002
