230920 091255.394|CONFIG|qtp1785507932-21|setFileHandlers|Now logging to C:\Users\18328\Desktop\pc2\WebTeamInterface-1.1\logs directory.
230920 091255.398|INFO|qtp1785507932-21|info|
230920 091255.398|INFO|qtp1785507932-21|info|Version 9 () Java ver 18.0.2.1 build  Windows 11 10.0 (amd64) 
230920 091255.399|INFO|qtp1785507932-21|startLog|Working directory is C:\Users\18328\Desktop\pc2\WebTeamInterface-1.1
230920 091255.399|INFO|qtp1785507932-21|startLog|Process id is 4816@DESKTOP-D75BQTV
230920 091255.399|INFO|qtp1785507932-21|start|Starting ConnectionManager...
230920 091255.402|INFO|qtp1785507932-21|start|Started ConnectionManager
230920 091255.402|INFO|qtp1785507932-21|setClientServerAndPort|INIFile File location: file:/C:/Users/18328/Desktop/pc2/WebTeamInterface-1.1/pc2v9.ini
230920 091255.402|INFO|qtp1785507932-21|setClientServerAndPort|setClientServerAndPort localhost parsed as localhost port 50002
230920 091255.402|INFO|qtp1785507932-21|info|Contacting server at localhost:50002
230920 091255.402|INFO|qtp1785507932-21|connectToMyServer|Connecting to localhost:50002
